Date,Price,Volatility,Volume
2018-01-19,166.71852111816406,1.0800018310546875,448400
2018-01-22,168.00674438476562,1.8899993896484373,478000
2018-01-23,169.0297393798828,0.9199981689453124,533500
2018-01-24,167.523681640625,2.9199981689453125,704400
2018-01-25,167.0879669189453,2.1800079345703125,697900
2018-01-26,169.73069763183594,1.9300079345703125,409000
2018-01-29,168.32884216308594,1.54998779296875,578400
2018-01-30,166.64276123046875,1.5300140380859375,817300
2018-01-31,167.81729125976562,1.44000244140625,824600
2018-02-01,167.69418334960938,2.009994506835937,490700
2018-02-02,162.97705078125,3.25,772600
2018-02-05,156.60235595703125,8.279998779296875,1737100
2018-02-06,160.56167602539062,8.25,1689500
2018-02-07,158.76199340820312,3.3600006103515625,1351000
2018-02-08,152.22621154785156,7.79998779296875,940400
2018-02-09,155.90142822265625,7.629989624023437,1274100
2018-02-12,158.6862335205078,3.399993896484375,752600
2018-02-13,159.1787872314453,2.2400054931640625,510600
2018-02-14,162.427734375,5.1800079345703125,622400
2018-02-15,165.56295776367188,3.67999267578125,710900
2018-02-16,165.1461944580078,2.519989013671875,899400
2018-02-20,165.553466796875,2.8300018310546875,1619400
2018-02-21,164.7293701171875,3.139999389648437,516700
2018-02-22,164.7862548828125,2.009994506835937,410900
2018-02-23,168.1393585205078,2.529998779296875,394500
2018-02-26,170.6494598388672,1.910003662109375,997300
2018-02-27,169.0865478515625,2.57000732421875,1280100
2018-02-28,167.97830200195312,2.970001220703125,456800
2018-03-01,165.33563232421875,5.3699951171875,1264900
2018-03-02,167.18272399902344,4.830001831054688,655900
2018-03-05,168.89715576171875,3.649993896484375,473200
2018-03-06,169.46546936035156,1.6399993896484375,6564500
2018-03-07,170.53578186035156,3.129989624023437,651700
2018-03-08,171.19886779785156,1.3700103759765625,558500
2018-03-09,174.5803985595703,2.389999389648437,671500
2018-03-12,175.19607543945312,1.350006103515625,778600
2018-03-13,173.07437133789062,4.2599945068359375,835200
2018-03-14,173.1122283935547,1.9799957275390625,495500
2018-03-15,173.15011596679688,1.8899993896484373,388100
2018-03-16,172.9488525390625,1.339996337890625,312900
2018-03-19,169.55087280273438,3.6199951171875,748100
2018-03-20,169.7216796875,1.6199951171875,404800
2018-03-21,168.98135375976562,2.779998779296875,490100
2018-03-22,164.44427490234375,3.699996948242188,660500
2018-03-23,160.0591278076172,5.019989013671875,806600
2018-03-26,166.13381958007812,5.540008544921875,557100
2018-03-27,160.4957275390625,8.42999267578125,991200
2018-03-28,158.91061401367188,3.5500030517578125,848700
2018-03-29,162.3086395263672,5.240005493164063,567200
2018-04-02,158.39805603027344,6.1300048828125,954900
2018-04-03,159.83128356933594,3.040008544921875,644500
2018-04-04,161.94793701171875,6.510009765625,581100
2018-04-05,162.6313934326172,2.389999389648437,425400
2018-04-06,158.70179748535156,4.7700042724609375,493800
2018-04-09,159.7838592529297,3.470001220703125,413300
2018-04-10,163.71343994140625,2.92999267578125,622300
2018-04-11,163.03953552246094,2.42999267578125,389500
2018-04-12,165.07073974609375,2.089996337890625,303300
2018-04-13,164.4158477783203,2.7400054931640625,474500
2018-04-16,165.55482482910156,1.899993896484375,343500
2018-04-17,168.9907989501953,2.900009155273437,479100
2018-04-18,168.70608520507812,1.8499908447265625,399900
2018-04-19,166.72235107421875,1.69000244140625,380100
2018-04-20,164.38729858398438,2.7400054931640625,824200
2018-04-23,163.70394897460938,2.70001220703125,373500
2018-04-24,160.60963439941406,5.840011596679688,640200
2018-04-25,160.35337829589844,2.8600006103515625,569900
2018-04-26,163.60897827148438,2.3600006103515625,342500
2018-04-27,162.9161376953125,3.389999389648437,386300
2018-04-30,162.27072143554688,2.8600006103515625,509900
2018-05-01,164.2259979248047,2.980010986328125,368400
2018-05-02,164.27345275878906,2.0999908447265625,390100
2018-05-03,164.78599548339844,3.45001220703125,383800
